,country,subCategory,industry,title,multi_location,type,orgFunction,experience,locale,multi_location_array,jobSeqNo,postedDate,searchresults_display,descriptionTeaser,dateCreated,state,targetLevel,jd_display,reqId,badge,jobId,isMultiLocation,jobVisibility,mostpopular,location,category,locationLatlong
22,United States,Business Operations & Program Management,,Azure Technical Trainer,"['Redmond, Washington, United States', 'Los Angeles, California, United States', 'San Francisco, California, United States', 'Phoenix, Arizona, United States', 'Denver, Colorado, United States', 'Portland, Oregon, United States', 'Salt Lake City, Utah, United States', 'San Diego, California, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}, {'location': 'Los Angeles, California, United States'}, {'location': 'San Francisco, California, United States'}, {'location': 'Phoenix, Arizona, United States'}, {'location': 'Denver, Colorado, United States'}, {'location': 'Portland, Oregon, United States'}, {'location': 'Salt Lake City, Utah, United States'}, {'location': 'San Diego, California, United States'}]",802808,2020-03-04T17:27:00,,"Do you want to join an exciting, fast paced and innovative team? If you&rsquo;re excited about technology and helping Customers, Partners and external communities learn, if you like to see that",2020-03-04T18:29:24.553000,Washington,63,,,,802808,True,['external'],0.0,"Redmond, Washington, United States",Business Programs & Operations,
23,Mexico,Solution Sales,,"GBB Specialist - Cloud Scale Analytics, Data&AI","['Mexico City, México, Mexico', 'Monterrey, Nuevo León, Mexico']",,,Experienced professionals,en_us,"[{'location': 'Mexico City, México, Mexico'}, {'location': 'Monterrey, Nuevo León, Mexico'}]",799326,2020-03-04T18:44:00,,"Microsoft is on a mission to empower every person and every organization on the planet to achieve more. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and",2020-03-04T18:47:55.449000,México,63,,,,799326,True,['external'],0.0,"Mexico City, México, Mexico",Sales,
24,United States,Software Engineering,,Software Engineer II,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",792269,2020-03-04T17:41:00,,"The advent of many emergent technological trends like hardware-rooted trust, 5G networks, block chains and distributed ledgers, ubiquitous sensors and drones, autonomous systems, etc. has reached the",2020-03-04T18:29:31.675000,Washington,62,,,,792269,True,['external'],0.0,"Redmond, Washington, United States",Engineering,
25,United States,Software Engineering,,Software Engineer II,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",792252,2020-03-04T17:41:00,,"The advent of many emergent technological trends like hardware-rooted trust, 5G networks, block chains and distributed ledgers, ubiquitous sensors and drones, autonomous systems, etc. has reached the",2020-03-04T18:29:32.570000,Washington,62,,,,792252,True,['external'],0.0,"Redmond, Washington, United States",Engineering,
26,United States,Software Engineering,,Senior Software Engineer,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",803743,2020-03-04T19:55:00,,"Welcome to Microsoft Azure Storage - a super scalable, distributed, ubiquitously accessible cloud storage system. Designed to scale and serve the data storage needs of entire world. We've had a",2020-03-04T19:59:47.226000,Washington,63,,,,803743,True,['external'],0.0,"Redmond, Washington, United States",Engineering,
27,United States,Software Engineering,,Software Engineer II,"['Bellevue, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Bellevue, Washington, United States'}]",802280,2020-03-04T02:47:00,,Microsoft Teams is core to Microsoft's vision for intelligent communications and productivity pane into modern workplace. We are fast becoming THE hub for teamwork in Office 365 with hundreds of,2020-03-04T02:49:32.797000,Washington,61,,,,802280,True,['external'],0.0,"Bellevue, Washington, United States",Engineering,
28,United States,Software Engineering,,Software Engineer II,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",803571,2020-03-04T04:05:00,,"As Core OS and Intelligent Edge (COSINE), an Azure division, we are the OS platform team for Microsoft, and we deliver many of the company&rsquo;s mission critical services to power the devices which",2020-03-04T04:09:32.813000,Washington,62,,,,803571,True,['external'],0.0,"Redmond, Washington, United States",Engineering,
29,United States,Software Engineering,,Senior Software Developer,"['Bellevue, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Bellevue, Washington, United States'}]",801738,2020-03-04T02:54:00,,"We believe the modern workspace is underserved by the existing software solutions and we are building the new, truly modern collaboration and productivity hub for the workspace. Microsoft Teams is",2020-03-04T02:55:32.071000,Washington,63,,,,801738,True,['external'],0.0,"Bellevue, Washington, United States",Engineering,
30,China,Factory Management Engineering,,Principal Factory Management Engineer,"['Suzhou, Jiangsu, China']",,,Experienced professionals,en_us,"[{'location': 'Suzhou, Jiangsu, China'}]",777557,2020-02-10T12:15:00,,"If you have a passion to deliver new technology to customers and have a strong background in Contract Manufacturing and manufacturing Engineering management, then this position is for you. This",2020-02-10T12:44:39.107000,Jiangsu,65,,,,777557,True,['external'],0.0,"Suzhou, Jiangsu, China",Hardware Manufacturing Engineering,
31,United States,Marketing Communications,,Communications Director,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",801605,2020-03-04T00:42:00,,"Microsoft&rsquo;s mission is to empower every person and every organization on the planet to achieve more. As a member of the Microsoft Communications Group, you&rsquo;ll join a group of professionals",2020-03-04T00:48:31.205000,Washington,66,,,,801605,True,['external'],0.0,"Redmond, Washington, United States",Marketing,
32,United States,Software Engineering,,Senior Software Engineering Manager - Azure Functions,"['Atlanta, Georgia, United States']",,,Experienced professionals,en_us,"[{'location': 'Atlanta, Georgia, United States'}]",801635,2020-03-04T00:38:00,,Do you want to be at the epicenter of cloud computing? Are you passionate about open source software? Azure Compute is the core of Microsoft's cloud platform and is growing incredibly fast. Compute is,2020-03-04T00:43:31.904000,Georgia,63,,,,801635,True,['external'],0.0,"Atlanta, Georgia, United States",Engineering,
33,United States,Software Engineering,,Software Engineer,"['Bellevue, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Bellevue, Washington, United States'}]",802212,2020-03-02T21:45:00,,We are a small but growing team that started developing cloud based application running on Azure that helps teams in Microsoft to manage various categories of spend (in billions) more effectively. We,2020-03-02T21:48:33.013000,Washington,63,,,,802212,True,['external'],0.0,"Bellevue, Washington, United States",Engineering,
34,Korea,Data Center Technician,,Data Center Technician,"['Seoul, Seoul, Korea']",,,Experienced professionals,en_us,"[{'location': 'Seoul, Seoul, Korea'}]",764903,2020-03-04T07:38:00,,"Microsoft&rsquo;s Cloud Operations &amp; Innovation (CO+I) is the engine that powers our cloud services. As a CO+I Datacenter Technician, you will perform a key role in delivering the core",2020-03-04T07:41:32.651000,Seoul,35,,,,764903,True,['external'],0.0,"Seoul, Seoul, Korea",Data Center,
35,United States,Software Engineering,,Software Engineer II,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",794777,2020-03-04T08:29:00,,"The SMB segment has tremendous opportunity with more users and more PCs and devices than the Enterprise.  Microsoft has incredible knowledge, success and experience in the Enterprise, and our mission",2020-03-04T08:32:34.079000,Washington,62,,,,794777,True,['external'],0.0,"Redmond, Washington, United States",Engineering,
36,United States,Program Management,,PRINCIPAL PROGRAM MANAGER,"['Bellevue, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Bellevue, Washington, United States'}]",771463,2020-01-14T01:48:00,,Come define the product that data scientists use daily to build their machine learning workflows and drive the Azure AI strategy at Microsoft! Intelligent experiences powered by machine learning can,2020-01-14T01:51:33.892000,Washington,65,,,,771463,True,['external'],0.0,"Bellevue, Washington, United States",Engineering,
37,United States,Account Technology Strategy,,Technology Strategist- Strategic Accounts,"['Washington D.C., District of Columbia, United States']",,,Experienced professionals,en_us,"[{'location': 'Washington D.C., District of Columbia, United States'}]",800837,2020-03-04T21:32:00,,"Microsoft Federal is seeking a world class Strategic Account Technology Strategist (S-ATS) in the Washington DC area to work HHS and SSA.  At the highest level, the S-ATS is responsible for engaging",2020-03-04T21:34:34.032000,District of Columbia,65,,,,800837,True,['external'],0.0,"Washington D.C., District of Columbia, United States",Technical Sales,
38,United States,Program Management,,PRINCIPAL PROGRAM MANAGER,"['Bellevue, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Bellevue, Washington, United States'}]",742822,2019-11-18T16:09:00,,"Come drive the Azure AI strategy at Microsoft! Intelligent experiences powered by machine learning can seem like magic to users. Build machine learning models, however, can be very iterative and",2019-11-18T16:12:32.430000,Washington,66,,,,742822,True,['external'],0.0,"Bellevue, Washington, United States",Engineering,
39,Argentina,Business Operations & Program Management,,Business Program Manager,"['Buenos Aires, Buenos Aires, Argentina', 'Santiago, Santiago, Chile', 'Bogota, Distrito Capital, Colombia']",,,Experienced professionals,en_us,"[{'location': 'Buenos Aires, Buenos Aires, Argentina'}, {'location': 'Santiago, Santiago, Chile'}, {'location': 'Bogota, Distrito Capital, Colombia'}]",803912,2020-03-04T21:25:00,,"The Argentina, Colombia and Chile Business Excellence &amp; Operations Manager (BEO) is responsible for operational business process across Mexico Microsoft Services, and supports the Sales and",2020-03-04T21:27:33.581000,Buenos Aires,62,,,,803912,True,['external'],0.0,"Buenos Aires, Buenos Aires, Argentina",Business Programs & Operations,
40,United States,Design,,Senior UX Designer,"['Redmond, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Redmond, Washington, United States'}]",804082,2020-03-04T20:53:00,,Do you thrive on big design challenges? Do you love learning about potential new businesses that will stretch your designer&rsquo;s mind in ways you never considered? Does the idea of creating in a,2020-03-04T21:04:55.261000,Washington,64,,,,804082,True,['external'],0.0,"Redmond, Washington, United States",Engineering,
41,United States,Program Management,,PRINCIPAL PROGRAM MANAGER,"['Bellevue, Washington, United States']",,,Experienced professionals,en_us,"[{'location': 'Bellevue, Washington, United States'}]",792312,2020-02-12T03:06:00,,Are you interested in helping the Cloud + AI division drive the AI / ML platform in Azure? The ML Platform team is rapidly growing to deliver a platform to support both the deep requirements of,2020-02-12T03:43:36.670000,Washington,66,,,,792312,True,['external'],0.0,"Bellevue, Washington, United States",Engineering,
